"time","electro_Mechanical_Model.omega","electro_Mechanical_Model.theta","thermal_model.MainBody.T","thermal_model.Panel1.T","thermal_model.Radiator1.T","electro_Mechanical_Model.resistor.i"
22.5,-6.132575029041183e-6,-0.6189337220410601,294.1193369877669,322.33150377927984,289.14281519716707,-8.225329386702583e-8
22.6,-6.581574059871902e-6,-0.6212263286939591,294.11709203671745,322.32956341463887,289.1571077555193,-5.5790640014211225e-8
22.7,-6.857619464513664e-6,-0.6236495911234625,294.1157118545609,322.3282994654098,289.1731551480958,-2.8870613342878944e-8
22.8,-6.960158717173808e-6,-0.6261414380885267,294.11519920283934,322.32771845602593,289.19051733110143,-2.1454787812945024e-9
22.9,-6.893285460948542e-6,-0.6286412084878051,294.1155336123145,322.3278083979595,289.20874176543634,2.3771014602124782e-8
23,-6.662593645145875e-6,-0.6310874300623979,294.1166871122131,322.32855141898176,289.2273617943945,4.826273849716962e-8
23.1,-6.277916063439198e-6,-0.633422498402703,294.11861053764125,322.3299125809256,289.2459169679862,7.077452179525372e-8
23.2,-5.754056228908688e-6,-0.6355937013356561,294.12122987024236,322.33183689782254,289.2639601563268,9.083163164227044e-8
23.3,-5.108835602312274e-6,-0.6375541617430849,294.1244560020444,322.33425701825337,289.28106939980233,1.0803313554229482e-7
23.4,-4.362124143572143e-6,-0.6392637152471486,294.12818958271436,322.33709700552885,289.29686079867605,1.220590109697652e-7
23.5,-3.5353447424810954e-6,-0.6406895668626802,294.1323234974135,322.3402742532267,289.3109961649765,1.3267532119901705e-7
23.6,-2.65098104734133e-6,-0.6418058552733562,294.1367453276412,322.3437014644058,289.3231819683567,1.3972663205435713e-7
23.7,-1.7323797946167278e-6,-0.6425960016346826,294.1413383396269,322.34728727047144,289.33318729793035,1.4315995101505045e-7
23.8,-8.030191685391275e-7,-0.6430524394663822,294.1459851425209,322.3509391491755,289.34084553294804,1.4301822195143637e-7
23.887391277118528,-3.480459925989034e-11,-0.6431781529963798,294.150000059415,322.3541133019318,289.34553145745565,1.4006296951003744e-7
23.887391277118528,-3.480459925989034e-11,-0.6431781529963798,294.150000059415,322.3541133019318,289.34553145745565,1.4006296951003744e-7
23.9,1.1414525236168292e-7,-0.6431755619627637,294.15057095863983,322.3545660866892,289.3460506627536,1.394269313646498e-7
24,9.962898394536471e-7,-0.6429750673589943,294.15498167021167,322.3580769374426,289.3487640994929,1.3260887059502378e-7
24.1,1.8239111083120805e-6,-0.6424672506034266,294.15911976027405,322.36139325024965,289.3490111047398,1.2283987291831182e-7
24.2,2.5799368888079475e-6,-0.6416743145340079,294.16289986851933,322.36444579324683,289.3468712348673,1.1044567072113135e-7
24.3,3.2494530791789917e-6,-0.6406233927002599,294.1662474250502,322.36717354010165,289.3424700249404,9.579303592236183e-8
24.4,3.818161659331541e-6,-0.6393474251665355,294.1690909404742,322.3695174962177,289.33597790894305,7.93070673995946e-8
24.5,4.274623037207376e-6,-0.6378853663382831,294.1713732176203,322.3714295738959,289.32762194365364,6.146093659642129e-8
24.6,4.611436765061348e-6,-0.6362801934786091,294.1730572550727,322.3728774128654,289.3176774705507,4.2749197161313733e-8
24.7,4.8250711733250626e-6,-0.6345765700098425,294.174125395304,322.3738438701279,289.30644898645903,2.3661801862485862e-8
24.8,4.9161714671509705e-6,-0.6328191783489326,294.1745808651169,322.37432835986357,289.29426241921493,4.669003218375131e-9
24.9,4.886709984627472e-6,-0.6310514437170962,294.17443352695227,322.37433564709266,289.2814378370837,-1.3783804047000424e-8
25,4.740676945755003e-6,-0.6293154298869381,294.17370333260476,322.37387859444846,289.2682989154055,-3.127063409320527e-8
25.1,4.484917662696205e-6,-0.6276516515638743,294.1724245093073,322.3729814908802,289.25516106268634,-4.741262693051635e-8
25.2,4.129672796495763e-6,-0.6260977544382226,294.1706482609035,322.37168229251216,289.2423509212172,-6.185595886190241e-8
25.3,3.6867457051546346e-6,-0.6246875334199872,294.16843360466135,322.3700254210538,289.23016788722566,-7.430593235239107e-8
25.4,3.1696324515819525e-6,-0.6234502695742631,294.1658480213023,322.36806232513305,289.21887960688923,-8.453517348846065e-8
25.5,2.594339581962899e-6,-0.6224099898294719,294.16297154388417,322.3658547717737,289.2087173983377,-9.24003665424655e-8
25.6,1.9758455107645577e-6,-0.6215853595522404,294.1598790646432,322.36346083570686,289.19989247194275,-9.777502154969545e-8
25.7,1.3307300242048925e-6,-0.6209890750847537,294.156653482547,322.360945359227,289.19258297576073,-1.0060074326666348e-7
25.8,6.761111822395083e-7,-0.6206270820762021,294.1533803877771,322.35837579352614,289.18693096119927,-1.008786393270229e-7
25.9,2.717205718350348e-8,-0.6205011260729445,294.15013569566446,322.3558122018578,289.18299823237686,-9.870397811434055e-8
25.904239866926538,2.0993925274106714e-11,-0.6205009557633583,294.14999994058496,322.3557045860178,289.18287005087245,-9.855965421536951e-8
25.904239866926538,2.0993925274106714e-11,-0.6205009557633583,294.14999994058496,322.3557045860178,289.18287005087245,-9.855965421536951e-8
26,-5.990481408226936e-7,-0.620604672882727,294.14700460213527,322.3533225766733,289.18077728687945,-9.429648145402028e-8
26.1,-1.1890143185084476e-6,-0.6209267646636218,294.1440547821407,322.35096136030904,289.1803099336421,-8.776029507251753e-8
26.2,-1.7306020306763488e-6,-0.6214525574971759,294.1413468576076,322.3487776486437,289.181528159459,-7.934365590587726e-8
26.3,-2.21311073928416e-6,-0.6221636482200864,294.1389343308097,322.34681514771705,289.1843508135308,-6.929657657693754e-8
26.4,-2.6262204878638214e-6,-0.6230373686147764,294.1368688010419,322.34511635248526,289.1886645900689,-5.791157930450308e-8
26.5,-2.961601405678488e-6,-0.6240467973273383,294.1351919171135,322.3437161663392,289.19431638199933,-4.551521414158863e-8
26.6,-3.213729252227014e-6,-0.6251621305265584,294.13393129965743,322.3426385724293,289.201119358558,-3.244916124108867e-8
26.7,-3.3797801305572646e-6,-0.6263523099374664,294.13310106759064,322.34189693748687,289.2088646020669,-1.9054454453263234e-8
26.8,-3.4596484168336563e-6,-0.6275860392909175,294.1327017484846,322.34149387033386,289.2173293396333,-5.659177597443203e-9
26.9,-3.4540739192911253e-6,-0.6288327735190569,294.13272964276996,322.34142857669616,289.22629112640203,7.419403555786642e-9
27,-3.365443557714108e-6,-0.6300625877400526,294.1331728153453,322.34169369086476,289.23552472079905,1.9880082672515857e-8
27.1,-3.198420238224562e-6,-0.6312466768449349,294.134007951215,322.342272746729,289.2447984814571,3.14400915233612e-8
27.2,-2.960061214771046e-6,-0.6323583543044359,294.1351997637063,322.34313964282535,289.25389396736256,4.186540272972876e-8
27.3,-2.65850194543064e-6,-0.6333730455070434,294.13670757516917,322.34426385446295,289.26259538529234,5.093901595948473e-8
27.4,-2.3029337785617827e-6,-0.6342686401200119,294.13848542855214,322.34561049805666,289.2706940161482,5.846719248406219e-8
27.5,-1.903601653951671e-6,-0.6350284341987401,294.14048209895486,322.3471401385939,289.27802510684177,6.433366387712001e-8
27.6,-1.4718521108387383e-6,-0.6356380023221446,294.1426408535274,322.34880881398266,289.284430922929,6.844591260345485e-8
27.7,-1.0190777522201368e-6,-0.6360877809692537,294.14490472918834,322.3505720386605,289.2897917420553,7.076777802857686e-8
27.8,-5.570317530708635e-7,-0.6363721346982043,294.1472149600672,322.3523836216177,289.2940104259024,7.13006180186642e-8
27.9,-9.727345200661392e-8,-0.6364899802807266,294.14951374955285,322.3541978197062,289.2970214933609,7.008984963124606e-8
27.92144215196203,-1.1319809213971946e-11,-0.6364937422161244,294.150000059415,322.35458309986353,289.2975063988476,6.961059391596453e-8
27.92144215196203,-1.1319809213971946e-11,-0.6364937422161244,294.150000059415,322.35458309986353,289.2975063988476,6.961059391596453e-8
28,3.4851789891357464e-7,-0.6364442888864421,294.1517427015403,322.355968129145,289.29879025442114,6.722754285931658e-8
28.1,7.692423322474713e-7,-0.63624387047954,294.1538463164466,322.3576499354987,289.29933154135,6.287137156229627e-8
28.2,1.156994283036398e-6,-0.6358986005617503,294.15578506669044,322.3592112075097,289.29867757719586,5.716537675104566e-8
28.3,1.5041001247465208e-6,-0.635421320218586,294.1575205844333,322.3606206255333,289.29688457986697,5.028597470777721e-8
28.4,1.8042915139970722e-6,-0.6348259816914669,294.1590215282594,322.36185236217386,289.29402341885884,4.241387469066984e-8
28.5,2.051528124499331e-6,-0.6341312101495868,294.1602576969186,322.3628811649644,289.29019967001045,3.377790743903842e-8
28.6,2.241388298005418e-6,-0.6333571335700268,294.16120698251285,322.36368809226616,289.2855372730804,2.4614027684138006e-8
28.7,2.3713817556945516e-6,-0.632525587347015,294.1618569340543,322.36426173853226,289.2801814882382,1.5165822816512866e-8
28.8,2.440185440061159e-6,-0.6316582560118489,294.16220093664816,322.3645953359309,289.2742819245913,5.6689687846172184e-9
28.9,2.447760752785446e-6,-0.6307767713512712,294.1622387976829,322.36468721220064,289.26799379151885,-3.6483689063418452e-9
29,2.397091702600507e-6,-0.6299026126352134,294.16198543755263,322.3645476881158,289.2614852588965,-1.2576017255311574e-8
29.1,2.290230307988979e-6,-0.6290564927078874,294.16145111669476,322.3641834439259,289.25491461812237,-2.0906885637936064e-8
29.2,2.132100804551661e-6,-0.6282573918822089,294.16066045657624,322.36361266821996,289.248441,-2.8467818543076066e-8
29.3,1.92731988412089e-6,-0.6275235006145758,294.1596365409335,322.3628523858473,289.2422164768595,-3.509224735908267e-8
29.4,1.6824856779853719e-6,-0.6268708837382375,294.15841236064506,322.36192762629474,289.2363870297225,-4.064679811580478e-8
29.5,1.4051856180987857e-6,-0.6263117075104035,294.1570258530161,322.36086761461354,289.2310752813015,-4.50444739869038e-8
29.6,1.1027525288078056e-6,-0.6258582300185015,294.1555136823174,322.35970055994096,289.2264033543673,-4.819589332454168e-8
29.7,7.83822576280412e-7,-0.6255172091815357,294.15391902942054,322.3584602241856,289.22246003452784,-5.007653191973046e-8
29.8,4.5670968393944983e-7,-0.6252921520195353,294.1522834639294,322.3571793194723,289.2193093557369,-5.0694229053494347e-8
29.9,1.2958834606554187e-7,-0.6251856076409575,294.15064785828685,322.3558900722595,289.21700785698806,-5.006611122520866e-8
29.940172830509344,4.6082371727482255e-12,-0.6251760876256953,294.14999994058496,322.3553770668134,289.2163303424104,-4.9473751327950134e-8
29.940172830509344,4.6082371727482255e-12,-0.6251760876256953,294.14999994058496,322.3553770668134,289.2163303424104,-4.9473751327950134e-8
30,-1.8949293804593015e-7,-0.6251965451177404,294.14905245489956,322.3546244604137,289.21558589410495,-4.824616952186645e-8
30.1,-4.92539803058718e-7,-0.6253191936752511,294.1475372254218,322.3534145787421,289.2150396702575,-4.5337832396506484e-8
30.2,-7.734903881511536e-7,-0.6255468895658122,294.1461324789869,322.35228492404815,289.2153499571627,-4.144350787495965e-8
30.3,-1.0265540482583059e-6,-0.625870691899996,294.1448671686123,322.35125907730423,289.216479988908,-3.6688009934972117e-8
30.4,-1.2469427415532851e-6,-0.6262802231569319,294.14376523428274,322.3503567454828,289.21837802944196,-3.12058400103397e-8
30.5,-1.4300411566554143e-6,-0.6267633468418129,294.1428497523019,322.34959707382666,289.22097896798624,-2.514900563748974e-8
30.6,-1.5723237435625993e-6,-0.6273056864049383,294.142138350137,322.3489950447256,289.22419646071006,-1.8687323498297248e-8
30.7,-1.6714686141986878e-6,-0.6278918978755325,294.14164263693885,322.3485609369835,289.22793165050916,-1.1994233587366735e-8
30.8,-1.7265184453273454e-6,-0.6285057983118262,294.1413673990321,322.34829967909235,289.23207314419386,-5.244863953349373e-9
30.9,-1.7379348892346999e-6,-0.6291311711227684,294.1413103278758,322.34821057725765,289.23650255194485,1.3927615570049086e-9
31,-1.7072017515222234e-6,-0.6297524862031,294.1414640041812,322.34828883808063,289.24110187732543,7.763708642740128e-9
31.1,-1.6366321461626459e-6,-0.6303551314640832,294.1418168621473,322.34852631650824,289.24575487373744,1.372575517636393e-8
31.2,-1.5293851675199527e-6,-0.6309257236820458,294.1423531060914,322.34891142842133,289.250351303721,1.915585678638519e-8
31.3,-1.389336693065238e-6,-0.631451998201745,294.14305335644536,322.34942967022687,289.2547848678389,2.394551460233081e-8
31.4,-1.2207599386105002e-6,-0.6319228747226128,294.1438962469805,322.3500648804216,289.2589549575069,2.7999435682101413e-8
31.5,-1.0283928784534665e-6,-0.632329120401815,294.1448580876968,322.35079892610645,289.26277408589135,3.124728146366077e-8
31.6,-8.174883271752206e-7,-0.6326628500635552,294.1459126144226,322.35161153931296,289.2661617752546,3.363529628255726e-8
31.7,-5.937537895332561e-7,-0.6329184677719661,294.14703128960116,322.3524804883063,289.26904897524633,3.513203295360772e-8
31.8,-3.633715129480426e-7,-0.6330916228357565,294.1481832019745,322.3533815729,289.27137512567043,3.572432449840067e-8
31.9,-1.3153176238644028e-7,-0.633181454707655,294.1493424002429,322.3542942799703,289.2731103485452,3.543188141483729e-8
31.957476111737684,2.568006154656172e-13,-0.6331954030470699,294.150000059415,322.354814692425,289.27382913790177,3.487622329848601e-8
31.957476111737684,2.568006154656172e-13,-0.6331954030470699,294.150000059415,322.354814692425,289.27382913790177,3.487622329848601e-8
32,9.531763827534213e-8,-0.6331880946627466,294.1504766453431,322.35519304195367,289.27422561473975,3.4291050270846774e-8
32.1,3.111000642106282e-7,-0.6331151238730948,294.15155555427265,322.35605352008105,289.2747173808648,3.2371014858125304e-8
32.2,5.117100949587335e-7,-0.6329677567609057,294.152558600056,322.3568590749786,289.27460390496765,2.974881795979861e-8
32.3,6.933777069929775e-7,-0.6327517250683019,294.15346693270976,322.3575943601544,289.2739086039998,2.650496412241794e-8
32.4,8.523816109565666e-7,-0.6324746234979476,294.15426194595346,322.3582440914719,289.2726685122198,2.273933837698036e-8
32.5,9.86098704275818e-7,-0.632143848664784,294.1549305244277,322.3587973518205,289.27092441723835,1.854388873685424e-8
32.6,1.091900485843141e-6,-0.6317695564226566,294.15545952582846,322.3592430088281,289.26873689504293,1.4039657676356487e-8
32.7,1.1680147026983552e-6,-0.6313622195035337,294.15584008909065,322.3595733021585,289.2661728072367,9.346427541846996e-9
32.8,1.2140662908667579e-6,-0.6309327617607243,294.15607033908947,322.35978597828955,289.2633088093496,4.581243395527637e-9
32.9,1.2300513757856247e-6,-0.6304922192231062,294.1561502566459,322.3598802472324,289.26022410337544,-1.3965820105611896e-10
33,1.216283844201979e-6,-0.6300511897176502,294.15608141137676,322.35985660954265,289.25699620896654,-4.706399006521764e-9
33.1,1.1737213967499507e-6,-0.6296199991049148,294.1558685919578,322.3597181371109,289.253703689866,-9.015451024413789e-9
33.2,1.103763790145271e-6,-0.629208646668551,294.15551879733545,322.3594696770088,289.25042485525256,-1.2969071168422795e-8
33.3,1.0102096091341947e-6,-0.6288257075438674,294.15505102054965,322.3591256856331,289.24723899925266,-1.6497438577989167e-8
33.4,8.947213747830353e-7,-0.6284804880797802,294.15447357435426,322.3586921004466,289.2442206721318,-1.951154114137288e-8
33.5,7.617338734994238e-7,-0.6281789245351527,294.1538086327458,322.35818608538,289.2414331763264,-2.197280522622639e-8
33.6,6.138867096709999e-7,-0.6279291713474024,294.1530693938656,322.35761753199904,289.2389473738707,-2.3809590763733736e-8
33.7,4.561828669825655e-7,-0.6277333522361048,294.1522808726242,322.3570061238191,289.2368019420667,-2.5026403428921994e-8
33.8,2.921276564524297e-7,-0.6275971173295839,294.15146059564455,322.3563653599664,289.2350538275948,-2.558261407810991e-8
33.9,1.2642383465518536e-7,-0.6275200002818325,294.1506320766593,322.35571391542993,289.2337217434097,-2.5508338843485554e-8
33.9771253640837,-3.5418586769626436e-12,-0.6275018911077578,294.14999994058496,322.3552140255845,289.2329973444052,-2.5023395479277816e-8
33.9771253640837,-3.5418586769626436e-12,-0.6275018911077578,294.14999994058496,322.3552140255845,289.2329973444052,-2.5023395479277816e-8
34,-3.6939259218916384e-8,-0.6275034135256865,294.14981526235374,322.35506750529254,289.2328345428512,-2.4810084873365533e-8
34.1,-1.935722259773963e-7,-0.6275448841709106,294.1490320996414,322.35444370272995,289.2323951403692,-2.353730777744598e-8
34.2,-3.3975103643252775e-7,-0.6276402474057502,294.1483012085618,322.3538575618643,289.23239119029284,-2.175370440317035e-8
34.3,-4.7286036732416345e-7,-0.6277856488243713,294.14763566564056,322.3533197201892,289.2328073767991,-1.9513756288518057e-8
34.4,-5.902412012674325e-7,-0.627975915533384,294.1470487658504,322.3528410807308,289.2336191499403,-1.688602589716561e-8
34.5,-6.898742076261929e-7,-0.6282057617704895,294.146550605734,322.35243001864586,289.23479814603843,-1.3936839865190355e-8
34.6,-7.699535341008789e-7,-0.6284685735260812,294.14615021442074,322.3520941559169,289.2363054844387,-1.0745339776570257e-8
34.7,-8.289774854011968e-7,-0.6287565432697059,294.1458551002371,322.35183999243503,289.23809229942987,-7.401592576640965e-9
34.8,-8.661079541129388e-7,-0.6290620951431086,294.14566945358007,322.35167138150143,289.2401082501847,-3.989705691269083e-9
34.9,-8.819319811337927e-7,-0.6293773530152694,294.1455903391123,322.35158654818275,289.2422941283292,-5.893508779644332e-10
35,-8.765119154663126e-7,-0.6296945066712548,294.1456174449524,322.3515857927957,289.244593670821,2.7176984298850017e-9
35.1,-8.505456996634494e-7,-0.6300062011842156,294.1457472812649,322.35166686437816,289.2469508637514,5.857814102930374e-9
35.2,-8.053869063040024e-7,-0.6303056607795923,294.1459730800801,322.3518248726091,289.24931073147104,8.766916169626101e-9
35.3,-7.414099051171649e-7,-0.6305852447017385,294.146292969419,322.3520588691283,289.25161674765974,1.1366664202131278e-8
35.4,-6.622044003792329e-7,-0.6308402572832427,294.14668900070944,322.3523549540359,289.253818285637,1.3626729811704376e-8
35.5,-5.690865094929022e-7,-0.6310639119705425,294.14715459325714,322.3527083861717,289.255860482362,1.5482739974876887e-8
35.6,-4.647278186921809e-7,-0.6312519538421885,294.1476763890802,322.35310887401135,289.2577002185908,1.6904141741227854e-8
35.7,-3.525853550400261e-7,-0.6314014118086806,294.14823710302153,322.3535429226539,289.259299866384,1.7878052231516815e-8
35.8,-2.3510579379297886e-7,-0.6315086012263809,294.1488245016623,322.35400109203755,289.26062147113106,1.8378742290194483e-8
35.9,-1.1582616457621662e-7,-0.6315734586990543,294.14942089988443,322.3544693661339,289.2616479041979,1.8424381705645297e-8
35.99788756576756,5.873204070615442e-12,-0.6315946923838928,294.150000059415,322.3549270339955,289.2623451943247,1.8029372568161317e-8
35.99788756576756,5.873204070615442e-12,-0.6315946923838928,294.150000059415,322.3549270339955,289.2623451943247,1.8029372568161317e-8
36,2.4729297737783957e-9,-0.6315946829576866,294.1500123946756,322.35493681405626,289.26235673104446,1.8016096819323083e-8
36.1,1.1659709329820493e-7,-0.6315731872165478,294.1505830141007,322.3553907093883,289.262739471964,1.7180552443819952e-8
36.2,2.2385981671307743e-7,-0.6315120123893863,294.1511193256903,322.35582018939294,289.2628052933492,1.596408106405323e-8
36.3,3.2146641086042727e-7,-0.6314152639089261,294.15160735609555,322.35621388805373,289.26257050247824,1.4424816764035394e-8
36.4,4.0815352141772036e-7,-0.631285554441267,294.152040788602,322.3565666141478,289.2620479058281,1.2597012051611386e-8
36.5,4.824767289211951e-7,-0.6311268031479429,294.1524124011939,322.35687236701676,289.2612588360027,1.0529643785735667e-8
36.6,5.428577722022774e-7,-0.6309443937176531,294.15271430267387,322.3571245126879,289.2602345037546,8.287818320636784e-9
36.7,5.885472574644343e-7,-0.630742345619855,294.15294274615025,322.357319798561,289.25900023162376,5.917857974171677e-9
36.8,6.18818278772329e-7,-0.6305274876726952,294.1530940972196,322.35745486395984,289.2576016026904,3.4955307804142264e-9
36.9,6.334757415214838e-7,-0.6303034852900028,294.1531673804749,322.35752867845093,289.2560639899682,1.060447360640397e-9
37,6.326460486089644e-7,-0.6300768568235223,294.1531632280438,322.3575412856798,289.25443476197944,-1.3194505759037265e-9
37.1,6.150021834155846e-7,-0.6298546399520984,294.1530750049785,322.35748693163566,289.2527581524884,-3.563028351117914e-9
37.2,5.815592953910833e-7,-0.6296419615862353,294.15290778710715,322.3573692809827,289.2510756809287,-5.6218044903931404e-9
37.3,5.373542206329399e-7,-0.6294421183004549,294.15268675862313,322.3572080683284,289.24943470058537,-7.487970116584443e-9
37.4,4.832715516905594e-7,-0.6292588129835975,294.15241634254613,322.35700654050146,289.24786590426714,-9.127328471031305e-9
37.5,4.1967869199602496e-7,-0.6290963619891173,294.15209837596575,322.3567658512936,289.2464019582725,-1.049645633352767e-8
37.6,3.481715055170263e-7,-0.6289579339580461,294.15174083824314,322.3564921045934,289.2450730737029,-1.1570570240648463e-8
37.7,2.705981993463191e-7,-0.6288462257797471,294.15135297044463,322.3561924376597,289.243907265748,-1.2331197176745853e-8
37.8,1.891074532141333e-7,-0.6287629363052972,294.15094551597934,322.35587524883204,289.2429268069048,-1.2771966472840393e-8
37.9,1.0580955827108923e-7,-0.6287092690003169,294.15052902630543,322.3555488190152,289.2421502381635,-1.2891511554916172e-8
38,2.2619269507342247e-8,-0.6286851489144891,294.1501130751795,322.35522074364906,289.2415860174672,-1.2700863835693317e-8
38.02755122276471,-7.684625261916499e-12,-0.6286837080953948,294.14999994058496,322.3551311513006,289.2414692595866,-1.2595164502642992e-8
38.02755122276471,-7.684625261916499e-12,-0.6286837080953948,294.14999994058496,322.3551311513006,289.2414692595866,-1.2595164502642992e-8
38.1,-5.8254259000498313e-8,-0.6286913300858422,294.1497087083652,322.3548997270308,289.2412499393495,-1.220389548904581e-8
38.2,-1.3462926021850242e-7,-0.6287258051487178,294.1493268346433,322.3545945585018,289.24113786827695,-1.1433380764919458e-8
38.3,-2.0474490166254127e-7,-0.6287858740637849,294.1489762581131,322.3543124073655,289.24123873125336,-1.0427117952960799e-8
38.4,-2.6757733497499436e-7,-0.6288694897583681,294.14866209797157,322.3540574757057,289.2415426724521,-9.21209821831215e-9
38.5,-3.2218577839676356e-7,-0.6289743168145786,294.1483890580781,322.3538336565343,289.24203737885125,-7.817900605792647e-9
38.6,-3.6736920915403795e-7,-0.6290968049275267,294.1481631434738,322.35364595963114,289.2427030543777,-6.288267275079349e-9
38.7,-4.0244744109949703e-7,-0.6292337788302124,294.14798775502754,322.35349730391596,289.24352014029034,-4.660216310772212e-9
38.8,-4.26947053340087e-7,-0.6293808922835273,294.1478652597634,322.35338987070025,289.2444597138846,-2.9819721618545347e-9
38.9,-4.4063750832144834e-7,-0.6295352830345177,294.147796810317,322.35332477455745,289.2455023384575,-1.2848700286545077e-9
39,-4.4356741021385154e-7,-0.6296928335884446,294.1477821635957,322.3533021115185,289.24661826945817,3.880503947263088e-10
39.1,-4.342517578287669e-7,-0.6298495595267289,294.1478287445225,322.35332804751806,289.2477859251159,1.986950780517694e-9
39.2,-4.1360228030225196e-7,-0.630000064865174,294.1479319943651,322.35339934689193,289.24896232565754,3.4599410242301565e-9
39.3,-3.8485417331927393e-7,-0.6301415090171575,294.1480757371241,322.3535033845138,289.2501118769913,4.7944073692507384e-9
39.4,-3.494958861410806e-7,-0.6302724658551253,294.1482525305415,322.3536343601933,289.25121734692704,5.983290589541117e-9
39.5,-3.07504472695586e-7,-0.630389780981318,294.148462489292,322.3537925861417,289.25225621672934,6.993274982355919e-9
39.6,-2.5975211533606856e-7,-0.630491369267253,294.1487012524351,322.3539747513123,289.2532094228864,7.80707090669901e-9
39.7,-2.0736066758806145e-7,-0.630575289582336,294.14896321067914,322.3541765448872,289.25405775789085,8.41023393836678e-9
39.8,-1.515566301714275e-7,-0.630640195592432,294.1492422315077,322.354393199505,289.25478578912634,8.795138366905314e-9
39.9,-9.403713350409233e-8,-0.6306847697567958,294.14952982926076,322.35461808022217,289.25537607555395,8.956973164343101e-9
40,-3.610013909606103e-8,-0.6307090110872804,294.1498195141422,322.3548460420035,289.25582250069573,8.902654050898573e-9
40.063050202486565,8.963857866384273e-12,-0.6307135344577671,294.150000059415,322.35498886110344,289.2560248172024,8.75743020768495e-9
40.063050202486565,8.963857866384273e-12,-0.6307135344577671,294.150000059415,322.35498886110344,289.2560248172024,8.75743020768495e-9
40.1,2.0829964168150456e-8,-0.6307121464451572,294.15010416420694,322.35507149283086,289.25611281529245,8.631647713935142e-9
40.2,7.521448340899325e-8,-0.6306948725483783,294.1503760860162,322.35528828450424,289.25624477381535,8.159495707822301e-9
40.3,1.2554782881977462e-7,-0.6306593763679953,294.1506277516728,322.3554902954864,289.2562269796204,7.517249322389828e-9
40.4,1.7113967904592558e-7,-0.6306068635862331,294.15085570959735,322.35567470477247,289.2560648338042,6.721282411146072e-9
40.5,2.1114905887743328e-7,-0.6305391482565902,294.15105575495295,322.3558380514894,289.25576739374895,5.79517679214481e-9
40.6,2.4481671818312857e-7,-0.6304586957837631,294.15122409153906,322.35597715302407,289.2553487743128,4.768933116462992e-9
40.7,2.7179348702797016e-7,-0.6303668971775188,294.1513589735335,322.35609052769314,289.2548173112267,3.659054169567066e-9
40.8,2.9151348037316573e-7,-0.6302666578267953,294.15145757156705,322.35617572853147,289.25419118323106,2.499135274525632e-9
40.9,3.0374844656263177e-7,-0.6301614636814454,294.1515187444445,322.3562316061651,289.25349432646397,1.3270845147603667e-9
41,3.085097360034374e-7,-0.6300527237443624,294.1515425489427,322.35625810678397,289.2527368961913,1.5766063426888123e-10
41.1,3.058898851952481e-7,-0.6299432884126921,294.15152944779317,322.35625539727374,289.25193977016187,-9.796416983203505e-10
41.2,2.956264198909395e-7,-0.6298365810796801,294.15147812868713,322.35622219700184,289.25112627366696,-2.0473916082077062e-9
41.3,2.7693857521818664e-7,-0.6297356551825042,294.15138468786046,322.35615519696165,289.2503146160512,-3.0093188160077106e-9
41.4,2.53004337640447e-7,-0.6296425434689938,294.15126501525316,322.3560668520489,289.24953433308133,-3.860997347016421e-9
41.5,2.24991029819123e-7,-0.6295583733666332,294.1511249474877,322.3559617104742,289.2487989945475,-4.596810165210755e-9
41.6,1.9342197544167454e-7,-0.6294840952440582,294.15096710119457,322.35584178004456,289.24811787580336,-5.209556654783342e-9
41.7,1.5838371927464496e-7,-0.6294216146549623,294.1507919091302,322.35570727018495,289.2475050469832,-5.679655613360675e-9
41.8,1.2114963813277758e-7,-0.6293721961640801,294.1506057381896,322.35556313999433,289.2469755488879,-6.000630279955842e-9
41.9,8.231389958343671e-8,-0.6293360975047109,294.1504115592097,322.3554117266666,289.24653402773447,-6.172938046200663e-9
42,4.2667736570785384e-8,-0.6293138545636594,294.15021332835755,322.3552561290805,289.2461880473863,-6.1951685148159746e-9
42.1,3.1963558257071602e-9,-0.629305626934515,294.150015971661,322.35510024143866,289.24594338200416,-6.0709111986530936e-9
42.10818553716049,-9.864903106586421e-12,-0.6293055787873052,294.14999994058496,322.35508753534936,289.24592795480476,-6.05429463199157e-9
42.10818553716049,-9.864903106586421e-12,-0.6293055787873052,294.14999994058496,322.35508753534936,289.24592795480476,-6.05429463199157e-9
42.2,-3.5319594972919246e-8,-0.6293114424176564,294.1498233923517,322.3549471562699,289.24580390588096,-5.804038664224499e-9
42.3,-7.155376840262336e-8,-0.629330577381535,294.14964222214263,322.3548021819557,289.24577066802976,-5.409248144514638e-9
42.4,-1.0479167227371846e-7,-0.6293620728271598,294.14947603347116,322.3546682180255,289.2458401522403,-4.900443998501556e-9
42.5,-1.3407970974457446e-7,-0.629403858263018,294.14932959427705,322.3545491897437,289.2460019995401,-4.304495783771017e-9
42.6,-1.5933086232252237e-7,-0.629455596467633,294.149203339646,322.3544454656985,289.24625420181627,-3.6254145588037556e-9
42.7,-1.7999869181624996e-7,-0.6295153232196086,294.14910000172966,322.35435934970934,289.24658524837133,-2.8867752715781105e-9
42.8,-1.9590266588149044e-7,-0.6295815794717406,294.1490204831625,322.3542916597184,289.24698552785776,-2.1048875438292548e-9
42.9,-2.0674668583736694e-7,-0.6296526364495151,294.148966264405,322.3542436906877,289.24744403906925,-1.2995145343423232e-9
